Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Date_Year,Order_Date_Month,Order_Date_Day,Revenue_Category,Age_Group,Purchase_Month_Name,Order_Day_Of_Week,Customer_Sales_Category
Ord100460,2025-04-17,Cust4317,Customer_498,50,Female,Delhi,Book,Education,4,36242.41,144969.64,2025,4,17,Medium_Revenue,Adult,April,Thursday,Medium_Spender
Ord100461,2025-07-11,Cust5702,Customer_381,48,Female,Pune,Book,Education,10,13908.48,139084.8,2025,7,11,Medium_Revenue,Adult,July,Friday,Medium_Spender
Ord100462,2025-03-22,Cust9379,Customer_263,38,Female,Kolkata,Laptop,Electronics,1,9009.36,9009.36,2025,3,22,Low_Revenue,Adult,March,Saturday,Low_Spender
Ord100463,2025-04-25,Cust7664,Customer_376,43,Female,Delhi,Shoes,Fashion,6,36021.08,216126.48,2025,4,25,High_Revenue,Adult,April,Friday,High_Spender
Ord100464,2025-09-17,Cust1710,Customer_355,46,Female,Hyderabad,Book,Education,10,44045.66,440456.6,2025,9,17,High_Revenue,Adult,September,Wednesday,High_Spender
Ord100465,2025-07-30,Cust2680,Customer_90,65,Female,Patna,Book,Education,3,41596.85,124790.55,2025,7,30,Medium_Revenue,Senior,July,Wednesday,Medium_Spender
Ord100466,2025-08-25,Cust6783,Customer_7,30,Male,Kolkata,Book,Education,9,21020.37,189183.33,2025,8,25,High_Revenue,Young Adult,August,Monday,High_Spender
Ord100467,2025-05-27,Cust8039,Customer_391,55,Female,Kolkata,Book,Education,6,28483.33,170899.98,2025,5,27,High_Revenue,Adult,May,Tuesday,Medium_Spender
Ord100468,2025-12-23,Cust7564,Customer_478,20,Female,Patna,Book,Education,8,22060.38,176483.04,2025,12,23,High_Revenue,Young Adult,December,Tuesday,Medium_Spender
Ord100469,2025-04-15,Cust8899,Customer_482,30,Male,Delhi,Mobile,Electronics,9,17074.46,153670.14,2025,4,15,Medium_Revenue,Young Adult,April,Tuesday,Medium_Spender
Ord100470,2025-05-05,Cust1453,Customer_60,51,Male,Gaya,Shoes,Fashion,6,7136.1,42816.6,2025,5,5,Low_Revenue,Adult,May,Monday,Low_Spender
Ord100471,2025-11-18,Cust5363,Customer_423,56,Male,Delhi,Rice,Grocery,4,33964.14,135856.56,2025,11,18,Medium_Revenue,Senior,November,Tuesday,High_Spender
Ord100472,2025-03-19,Cust8325,Customer_16,62,Female,Bengaluru,Chair,Furniture,7,46331.16,324318.12,2025,3,19,High_Revenue,Senior,March,Wednesday,High_Spender
Ord100473,2025-02-23,Cust7374,Customer_382,21,Male,Mumbai,Rice,Grocery,10,27530.02,275300.2,2025,2,23,High_Revenue,Young Adult,February,Sunday,High_Spender
Ord100474,2025-12-08,Cust3741,Customer_461,57,Female,Mumbai,Laptop,Electronics,2,24291.74,48583.48,2025,12,8,Low_Revenue,Senior,December,Monday,Low_Spender
Ord100475,2025-07-24,Cust4758,Customer_372,63,Male,Pune,Laptop,Electronics,5,13257.79,66288.95,2025,7,24,Low_Revenue,Senior,July,Thursday,Low_Spender
Ord100476,2025-08-22,Cust1940,Customer_40,48,Male,Gaya,Shoes,Fashion,10,16360.67,163606.7,2025,8,22,High_Revenue,Adult,August,Friday,Medium_Spender
Ord100477,2025-05-27,Cust3024,Customer_332,22,Female,Patna,Laptop,Electronics,6,40480.73,242884.38,2025,5,27,High_Revenue,Young Adult,May,Tuesday,High_Spender
Ord100478,2025-10-09,Cust7981,Customer_196,46,Male,Mumbai,Chair,Furniture,2,747.57,1495.14,2025,10,9,Low_Revenue,Adult,October,Thursday,Low_Spender
Ord100479,2025-08-22,Cust9259,Customer_276,30,Male,Hyderabad,Laptop,Electronics,2,35420.46,70840.92,2025,8,22,Medium_Revenue,Young Adult,August,Friday,Low_Spender
Ord100050,2025-11-22,Cust8225,Customer_468,64,Male,Bengaluru,Rice,Grocery,8,38957.59,311660.72,2025,11,22,High_Revenue,Senior,November,Saturday,High_Spender
Ord100481,2025-08-26,Cust4966,Customer_367,47,Female,Bengaluru,Chair,Furniture,3,2762.18,8286.54,2025,8,26,Low_Revenue,Adult,August,Tuesday,Low_Spender
Ord100482,2025-01-07,Cust2632,Customer_321,56,Male,Kolkata,Laptop,Electronics,2,33800.83,67601.66,2025,1,7,Medium_Revenue,Senior,January,Tuesday,Low_Spender
Ord100483,2025-02-16,Cust3723,Customer_208,52,Male,Kolkata,Laptop,Electronics,4,4113.4,16453.6,2025,2,16,Low_Revenue,Adult,February,Sunday,Low_Spender
Ord100484,2025-06-24,Cust8322,Customer_429,28,Male,Hyderabad,Chair,Furniture,10,24297.48,242974.8,2025,6,24,High_Revenue,Young Adult,June,Tuesday,High_Spender
Ord100485,2025-12-25,Cust9464,Customer_357,39,Male,Gaya,Book,Education,9,5037.6,45338.4,2025,12,25,Low_Revenue,Adult,December,Thursday,Low_Spender
Ord100486,2025-11-15,Cust4264,Customer_304,26,Female,Patna,Mobile,Electronics,8,34803.41,278427.28,2025,11,15,High_Revenue,Young Adult,November,Saturday,High_Spender
Ord100487,2025-08-24,Cust8691,Customer_252,27,Male,Patna,Shoes,Fashion,9,9123.43,82110.87,2025,8,24,Medium_Revenue,Young Adult,August,Sunday,Medium_Spender
Ord100488,2025-02-22,Cust7117,Customer_6,53,Female,Gaya,Chair,Furniture,6,6567.81,39406.86,2025,2,22,Low_Revenue,Adult,February,Saturday,Low_Spender
Ord100489,2025-08-24,Cust4167,Customer_113,41,Female,Kolkata,Mobile,Electronics,9,27766.56,249899.04,2025,8,24,High_Revenue,Adult,August,Sunday,High_Spender
Ord100490,2025-04-16,Cust6969,Customer_83,41,Female,Hyderabad,Rice,Grocery,5,33535.53,167677.65,2025,4,16,High_Revenue,Adult,April,Wednesday,Medium_Spender
Ord100491,2025-04-18,Cust9486,Customer_19,29,Male,Hyderabad,Shoes,Fashion,9,48011.48,432103.32,2025,4,18,High_Revenue,Young Adult,April,Friday,High_Spender
Ord100492,2025-03-21,Cust2708,Customer_57,52,Male,Delhi,Book,Education,9,21084.4,189759.6,2025,3,21,High_Revenue,Adult,March,Friday,High_Spender
Ord100493,2025-12-28,Cust1833,Customer_357,63,Male,Gaya,Book,Education,3,37002.06,111006.18,2025,12,28,Medium_Revenue,Senior,December,Sunday,Medium_Spender
Ord100494,2025-05-29,Cust8425,Customer_254,47,Male,Delhi,Laptop,Electronics,3,33382.46,100147.38,2025,5,29,Medium_Revenue,Adult,May,Thursday,Medium_Spender
Ord100495,2025-07-28,Cust3911,Customer_304,26,Female,Gaya,Shoes,Fashion,5,16321.45,81607.25,2025,7,28,Medium_Revenue,Young Adult,July,Monday,Medium_Spender
Ord100496,2025-05-29,Cust2812,Customer_249,55,Male,Gaya,Chair,Furniture,1,767.61,767.61,2025,5,29,Low_Revenue,Adult,May,Thursday,Low_Spender
Ord100497,2025-04-07,Cust8000,Customer_275,51,Male,Kolkata,Rice,Grocery,8,18862.36,150898.88,2025,4,7,Medium_Revenue,Adult,April,Monday,Medium_Spender
Ord100498,2025-12-31,Cust6862,Customer_257,45,Female,Patna,Chair,Furniture,2,47693.33,95386.66,2025,12,31,Medium_Revenue,Adult,December,Wednesday,Medium_Spender
Ord100499,2025-08-24,Cust1616,Customer_288,44,Female,Delhi,Mobile,Electronics,3,33234.99,99704.97,2025,8,24,Medium_Revenue,Adult,August,Sunday,Medium_Spender
Ord100500,2025-06-26,Cust2835,Customer_468,41,Male,Kolkata,Chair,Furniture,9,7268.14,65413.26,2025,6,26,Low_Revenue,Adult,June,Thursday,Low_Spender
Ord100501,2025-06-18,Cust7494,Customer_188,30,Female,Mumbai,Mobile,Electronics,10,10702.89,107028.9,2025,6,18,Medium_Revenue,Young Adult,June,Wednesday,Medium_Spender
Ord100502,2025-12-07,Cust8789,Customer_4,52,Female,Delhi,Book,Education,2,13323.8,26647.6,2025,12,7,Low_Revenue,Adult,December,Sunday,Low_Spender
Ord100503,2025-04-30,Cust4457,Customer_212,31,Female,Hyderabad,Laptop,Electronics,4,27565.01,110260.04,2025,4,30,Medium_Revenue,Young Adult,April,Wednesday,Medium_Spender
Ord100504,2025-07-15,Cust6258,Customer_229,52,Male,Pune,Mobile,Electronics,1,40225.63,40225.63,2025,7,15,Low_Revenue,Adult,July,Tuesday,Low_Spender
Ord100505,2025-09-06,Cust9324,Customer_58,61,Female,Hyderabad,Chair,Furniture,1,12494.97,12494.97,2025,9,6,Low_Revenue,Senior,September,Saturday,Low_Spender
Ord100506,2025-06-02,Cust2027,Customer_458,32,Male,Gaya,Rice,Grocery,3,40440.72,121322.16,2025,6,2,Medium_Revenue,Young Adult,June,Monday,Medium_Spender
Ord100507,2025-11-06,Cust9966,Customer_199,44,Male,Kolkata,Laptop,Electronics,10,25386.4,253864.0,2025,11,6,High_Revenue,Adult,November,Thursday,High_Spender
Ord100508,2025-03-08,Cust3747,Customer_322,47,Female,Mumbai,Laptop,Electronics,3,7991.06,23973.18,2025,3,8,Low_Revenue,Adult,March,Saturday,Low_Spender
Ord100509,2025-08-25,Cust9303,Customer_321,44,Female,Kolkata,Mobile,Electronics,9,41886.87,376981.83,2025,8,25,High_Revenue,Adult,August,Monday,High_Spender
Ord100510,2025-04-21,Cust9282,Customer_322,58,Female,Mumbai,Laptop,Electronics,10,7062.57,70625.7,2025,4,21,Medium_Revenue,Senior,April,Monday,Low_Spender
Ord100511,2025-10-22,Cust1565,Customer_353,27,Female,Delhi,Book,Education,10,8028.98,80289.8,2025,10,22,Medium_Revenue,Young Adult,October,Wednesday,Medium_Spender
Ord100512,2025-10-29,Cust6704,Customer_335,24,Female,Mumbai,Chair,Furniture,7,49735.32,348147.24,2025,10,29,High_Revenue,Young Adult,October,Wednesday,High_Spender
Ord100513,2025-10-24,Cust8023,Customer_118,50,Female,Mumbai,Shoes,Fashion,4,25461.32,101845.28,2025,10,24,Medium_Revenue,Adult,October,Friday,Medium_Spender
Ord100514,2025-08-09,Cust6860,Customer_168,30,Male,Bengaluru,Laptop,Electronics,1,30210.72,30210.72,2025,8,9,Low_Revenue,Young Adult,August,Saturday,Low_Spender
Ord100515,2025-02-12,Cust2661,Customer_370,41,Male,Delhi,Mobile,Electronics,6,42150.74,252904.44,2025,2,12,High_Revenue,Adult,February,Wednesday,High_Spender
Ord100516,2025-05-12,Cust1316,Customer_3,37,Female,Delhi,Mobile,Electronics,1,16249.69,16249.69,2025,5,12,Low_Revenue,Adult,May,Monday,Low_Spender
Ord100517,2025-05-09,Cust7283,Customer_262,34,Male,Mumbai,Shoes,Fashion,6,16403.01,98418.06,2025,5,9,Medium_Revenue,Young Adult,May,Friday,Medium_Spender
Ord100518,2025-12-16,Cust3089,Customer_339,35,Female,Kolkata,Laptop,Electronics,7,19933.44,139534.08,2025,12,16,Medium_Revenue,Young Adult,December,Tuesday,Medium_Spender
Ord100519,2025-12-19,Cust8947,Customer_375,65,Female,Patna,Rice,Grocery,3,48879.87,146639.61,2025,12,19,Medium_Revenue,Senior,December,Friday,Medium_Spender
Ord100520,2025-11-09,Cust9042,Customer_354,31,Female,Hyderabad,Chair,Furniture,2,32458.06,64916.12,2025,11,9,Low_Revenue,Young Adult,November,Sunday,Low_Spender
Ord100521,2025-10-23,Cust8907,Customer_51,47,Male,Hyderabad,Rice,Grocery,9,32104.55,288940.95,2025,10,23,High_Revenue,Adult,October,Thursday,High_Spender
Ord100522,2025-04-24,Cust6260,Customer_455,37,Male,Gaya,Laptop,Electronics,3,35318.2,105954.6,2025,4,24,Medium_Revenue,Adult,April,Thursday,Medium_Spender
Ord100523,2025-07-05,Cust9055,Customer_359,62,Male,Gaya,Mobile,Electronics,1,47870.04,47870.04,2025,7,5,Low_Revenue,Senior,July,Saturday,Low_Spender
Ord100524,2025-02-10,Cust3778,Customer_96,39,Female,Bengaluru,Shoes,Fashion,1,47848.0,47848.0,2025,2,10,Low_Revenue,Adult,February,Monday,Low_Spender
Ord100525,2025-12-31,Cust1090,Customer_316,45,Female,Patna,Shoes,Fashion,7,751.97,5263.79,2025,12,31,Low_Revenue,Adult,December,Wednesday,Low_Spender
Ord100526,2025-02-14,Cust6706,Customer_215,54,Male,Mumbai,Mobile,Electronics,2,22666.98,45333.96,2025,2,14,Low_Revenue,Adult,February,Friday,Low_Spender
Ord100527,2025-03-27,Cust8200,Customer_147,22,Female,Patna,Mobile,Electronics,8,12225.23,97801.84,2025,3,27,Medium_Revenue,Young Adult,March,Thursday,Medium_Spender
Ord100528,2025-07-29,Cust5010,Customer_46,41,Female,Pune,Rice,Grocery,7,17760.62,124324.34,2025,7,29,Medium_Revenue,Adult,July,Tuesday,Medium_Spender
Ord100529,2025-09-08,Cust5233,Customer_108,26,Male,Mumbai,Book,Education,6,8151.02,48906.12,2025,9,8,Low_Revenue,Young Adult,September,Monday,Low_Spender
Ord100530,2025-12-18,Cust4089,Customer_79,42,Male,Gaya,Shoes,Fashion,9,12514.53,112630.77,2025,12,18,Medium_Revenue,Adult,December,Thursday,Medium_Spender
Ord100531,2025-05-15,Cust7568,Customer_12,65,Male,Gaya,Rice,Grocery,1,40250.63,40250.63,2025,5,15,Low_Revenue,Senior,May,Thursday,Low_Spender
Ord100532,2025-09-20,Cust3835,Customer_256,45,Male,Delhi,Book,Education,3,48031.9,144095.7,2025,9,20,Medium_Revenue,Adult,September,Saturday,Medium_Spender
Ord100533,2025-06-08,Cust1124,Customer_360,18,Female,Patna,Rice,Grocery,8,45296.32,362370.56,2025,6,8,High_Revenue,Youth,June,Sunday,High_Spender
Ord100534,2025-07-16,Cust8700,Customer_233,35,Female,Mumbai,Mobile,Electronics,5,25036.53,125182.65,2025,7,16,Medium_Revenue,Young Adult,July,Wednesday,Medium_Spender
Ord100535,2025-04-05,Cust2742,Customer_216,22,Female,Delhi,Rice,Grocery,5,21466.01,107330.05,2025,4,5,Medium_Revenue,Young Adult,April,Saturday,Medium_Spender
Ord100536,2025-12-14,Cust6394,Customer_338,57,Female,Bengaluru,Rice,Grocery,2,28506.81,57013.62,2025,12,14,Low_Revenue,Senior,December,Sunday,Low_Spender
Ord100537,2025-01-30,Cust9469,Customer_154,37,Female,Mumbai,Chair,Furniture,6,30698.79,184192.74,2025,1,30,High_Revenue,Adult,January,Thursday,High_Spender
Ord100538,2025-08-09,Cust5133,Customer_86,56,Female,Pune,Laptop,Electronics,6,3230.47,19382.82,2025,8,9,Low_Revenue,Senior,August,Saturday,Low_Spender
Ord100539,2025-10-17,Cust5535,Customer_146,28,Male,Gaya,Rice,Grocery,6,13606.65,81639.9,2025,10,17,Medium_Revenue,Young Adult,October,Friday,Medium_Spender
Ord100540,2025-06-12,Cust1419,Customer_226,28,Male,Mumbai,Rice,Grocery,6,9146.39,54878.34,2025,6,12,Low_Revenue,Young Adult,June,Thursday,Low_Spender
Ord100541,2025-11-17,Cust3972,Customer_336,20,Male,Gaya,Rice,Grocery,9,26764.87,240883.83,2025,11,17,High_Revenue,Young Adult,November,Monday,High_Spender
Ord100542,2025-09-16,Cust2515,Customer_74,26,Female,Patna,Shoes,Fashion,7,6887.98,48215.86,2025,9,16,Low_Revenue,Young Adult,September,Tuesday,High_Spender
Ord100543,2025-06-30,Cust2394,Customer_293,27,Male,Patna,Rice,Grocery,6,49889.13,299334.78,2025,6,30,High_Revenue,Young Adult,June,Monday,High_Spender
Ord100544,2025-11-21,Cust7033,Customer_359,33,Male,Gaya,Laptop,Electronics,4,39050.88,156203.52,2025,11,21,Medium_Revenue,Young Adult,November,Friday,Medium_Spender
Ord100545,2025-02-19,Cust7824,Customer_21,20,Male,Pune,Rice,Grocery,1,14634.25,14634.25,2025,2,19,Low_Revenue,Young Adult,February,Wednesday,High_Spender
Ord100546,2025-02-24,Cust2039,Customer_32,31,Male,Mumbai,Mobile,Electronics,7,33006.89,231048.23,2025,2,24,High_Revenue,Young Adult,February,Monday,High_Spender
Ord100547,2025-12-25,Cust4569,Customer_238,38,Male,Patna,Laptop,Electronics,9,46663.92,419975.28,2025,12,25,High_Revenue,Adult,December,Thursday,High_Spender
Ord100548,2025-12-10,Cust7568,Customer_212,37,Female,Pune,Shoes,Fashion,9,3626.27,32636.43,2025,12,10,Low_Revenue,Adult,December,Wednesday,Low_Spender
Ord100549,2025-05-31,Cust1780,Customer_250,64,Male,Hyderabad,Book,Education,8,13184.14,105473.12,2025,5,31,Medium_Revenue,Senior,May,Saturday,Medium_Spender
Ord100550,2025-03-27,Cust5244,Customer_44,41,Male,Pune,Rice,Grocery,5,41509.54,207547.7,2025,3,27,High_Revenue,Adult,March,Thursday,High_Spender
Ord100551,2025-09-26,Cust7188,Customer_180,37,Male,Bengaluru,Laptop,Electronics,2,27044.74,54089.48,2025,9,26,Low_Revenue,Adult,September,Friday,Medium_Spender
Ord100552,2025-06-08,Cust7042,Customer_137,60,Male,Kolkata,Book,Education,2,35113.98,70227.96,2025,6,8,Medium_Revenue,Senior,June,Sunday,Low_Spender
Ord100553,2025-12-25,Cust4646,Customer_365,36,Female,Bengaluru,Rice,Grocery,5,38032.02,190160.1,2025,12,25,High_Revenue,Adult,December,Thursday,High_Spender
Ord100554,2025-07-03,Cust3623,Customer_1,35,Male,Mumbai,Mobile,Electronics,9,37614.58,338531.22,2025,7,3,High_Revenue,Young Adult,July,Thursday,High_Spender
Ord100555,2025-01-28,Cust1399,Customer_431,60,Male,Gaya,Book,Education,4,18505.56,74022.24,2025,1,28,Medium_Revenue,Senior,January,Tuesday,Low_Spender
Ord100556,2025-12-09,Cust2515,Customer_219,21,Male,Hyderabad,Mobile,Electronics,6,21017.46,126104.76,2025,12,9,Medium_Revenue,Young Adult,December,Tuesday,High_Spender
Ord100557,2025-03-05,Cust7285,Customer_493,18,Female,Hyderabad,Book,Education,8,1204.93,9639.44,2025,3,5,Low_Revenue,Youth,March,Wednesday,Low_Spender
Ord100558,2025-10-02,Cust1401,Customer_151,35,Male,Delhi,Rice,Grocery,7,36390.58,254734.06,2025,10,2,High_Revenue,Young Adult,October,Thursday,High_Spender
Ord100559,2025-05-09,Cust9458,Customer_25,22,Male,Delhi,Mobile,Electronics,2,17302.3,34604.6,2025,5,9,Low_Revenue,Young Adult,May,Friday,Low_Spender
Ord100560,2025-10-22,Cust9612,Customer_463,21,Male,Kolkata,Mobile,Electronics,10,6613.42,66134.2,2025,10,22,Low_Revenue,Young Adult,October,Wednesday,Low_Spender
Ord100561,2025-01-11,Cust2520,Customer_93,34,Female,Kolkata,Mobile,Electronics,5,28280.37,141401.85,2025,1,11,Medium_Revenue,Young Adult,January,Saturday,Medium_Spender
Ord100562,2025-09-07,Cust3001,Customer_327,56,Female,Delhi,Book,Education,1,6150.86,6150.86,2025,9,7,Low_Revenue,Senior,September,Sunday,Low_Spender
Ord100563,2025-12-29,Cust7491,Customer_139,46,Female,Bengaluru,Rice,Grocery,4,26924.41,107697.64,2025,12,29,Medium_Revenue,Adult,December,Monday,Medium_Spender
Ord100564,2025-03-16,Cust3473,Customer_20,56,Male,Hyderabad,Book,Education,3,6301.32,18903.96,2025,3,16,Low_Revenue,Senior,March,Sunday,Low_Spender
Ord100565,2025-10-12,Cust6748,Customer_2,40,Female,Patna,Book,Education,10,39690.68,396906.8,2025,10,12,High_Revenue,Adult,October,Sunday,High_Spender
Ord100566,2025-10-23,Cust4722,Customer_390,63,Male,Bengaluru,Chair,Furniture,6,36327.94,217967.64,2025,10,23,High_Revenue,Senior,October,Thursday,High_Spender
Ord100567,2025-01-20,Cust5431,Customer_396,60,Female,Mumbai,Mobile,Electronics,10,21547.89,215478.9,2025,1,20,High_Revenue,Senior,January,Monday,High_Spender
Ord100568,2025-04-13,Cust3316,Customer_458,41,Female,Patna,Book,Education,8,32749.76,261998.08,2025,4,13,High_Revenue,Adult,April,Sunday,High_Spender
Ord100569,2025-03-17,Cust9510,Customer_345,21,Female,Kolkata,Chair,Furniture,10,43251.3,432513.0,2025,3,17,High_Revenue,Young Adult,March,Monday,High_Spender
Ord100570,2025-03-08,Cust9273,Customer_162,32,Female,Hyderabad,Chair,Furniture,3,47748.45,143245.35,2025,3,8,Medium_Revenue,Young Adult,March,Saturday,Medium_Spender
Ord100571,2025-12-22,Cust5206,Customer_327,52,Female,Patna,Book,Education,4,16276.94,65107.76,2025,12,22,Low_Revenue,Adult,December,Monday,Low_Spender
Ord100572,2025-05-10,Cust3820,Customer_312,48,Female,Delhi,Rice,Grocery,9,11122.7,100104.3,2025,5,10,Medium_Revenue,Adult,May,Saturday,Medium_Spender
Ord100573,2025-01-09,Cust5791,Customer_113,62,Male,Patna,Shoes,Fashion,2,39005.27,78010.54,2025,1,9,Medium_Revenue,Senior,January,Thursday,Medium_Spender
Ord100574,2026-01-01,Cust2343,Customer_39,28,Male,Patna,Mobile,Electronics,6,16346.82,98080.92,2026,1,1,Medium_Revenue,Young Adult,January,Thursday,Medium_Spender
Ord100575,2025-09-20,Cust6654,Customer_66,38,Female,Pune,Mobile,Electronics,4,3859.9,15439.6,2025,9,20,Low_Revenue,Adult,September,Saturday,Low_Spender
Ord100576,2025-05-16,Cust8820,Customer_339,39,Female,Kolkata,Laptop,Electronics,6,49058.94,294353.64,2025,5,16,High_Revenue,Adult,May,Friday,High_Spender
Ord100577,2025-06-18,Cust9181,Customer_122,24,Female,Patna,Mobile,Electronics,7,413.2,2892.4,2025,6,18,Low_Revenue,Young Adult,June,Wednesday,Low_Spender
Ord100578,2025-03-09,Cust8098,Customer_337,26,Female,Patna,Shoes,Fashion,5,21555.12,107775.6,2025,3,9,Medium_Revenue,Young Adult,March,Sunday,Medium_Spender
Ord100579,2025-04-19,Cust6006,Customer_344,38,Male,Delhi,Chair,Furniture,5,37214.58,186072.9,2025,4,19,High_Revenue,Adult,April,Saturday,High_Spender
Ord100580,2025-06-20,Cust1094,Customer_91,31,Female,Patna,Mobile,Electronics,10,21194.59,211945.9,2025,6,20,High_Revenue,Young Adult,June,Friday,High_Spender
Ord100581,2025-07-07,Cust1468,Customer_266,49,Female,Kolkata,Shoes,Fashion,8,44971.9,359775.2,2025,7,7,High_Revenue,Adult,July,Monday,High_Spender
Ord100582,2025-12-29,Cust6704,Customer_141,39,Male,Pune,Shoes,Fashion,4,26046.5,104186.0,2025,12,29,Medium_Revenue,Adult,December,Monday,High_Spender
Ord100583,2025-03-07,Cust1936,Customer_15,59,Male,Delhi,Mobile,Electronics,3,43567.37,130702.11,2025,3,7,Medium_Revenue,Senior,March,Friday,Medium_Spender
Ord100584,2025-09-24,Cust8399,Customer_160,40,Male,Mumbai,Book,Education,5,19565.23,97826.15,2025,9,24,Medium_Revenue,Adult,September,Wednesday,Medium_Spender
Ord100585,2025-02-08,Cust8075,Customer_401,62,Female,Patna,Shoes,Fashion,5,7642.55,38212.75,2025,2,8,Low_Revenue,Senior,February,Saturday,Low_Spender
Ord100586,2025-01-13,Cust8826,Customer_206,20,Female,Gaya,Mobile,Electronics,7,22060.0,154420.0,2025,1,13,Medium_Revenue,Young Adult,January,Monday,Medium_Spender
Ord100587,2025-09-04,Cust9700,Customer_441,25,Female,Kolkata,Laptop,Electronics,2,20074.3,40148.6,2025,9,4,Low_Revenue,Young Adult,September,Thursday,Low_Spender
Ord100588,2025-03-20,Cust8600,Customer_53,42,Male,Hyderabad,Book,Education,2,5442.06,10884.12,2025,3,20,Low_Revenue,Adult,March,Thursday,Low_Spender
Ord100589,2025-12-17,Cust8513,Customer_125,49,Female,Pune,Mobile,Electronics,6,38159.29,228955.74,2025,12,17,High_Revenue,Adult,December,Wednesday,High_Spender
Ord100590,2025-12-19,Cust8595,Customer_63,44,Female,Mumbai,Laptop,Electronics,1,18229.0,18229.0,2025,12,19,Low_Revenue,Adult,December,Friday,Low_Spender
Ord100591,2025-06-27,Cust9489,Customer_385,61,Male,Delhi,Book,Education,2,14656.73,29313.46,2025,6,27,Low_Revenue,Senior,June,Friday,Low_Spender
Ord100592,2025-08-08,Cust7226,Customer_421,51,Male,Mumbai,Mobile,Electronics,3,1286.36,3859.08,2025,8,8,Low_Revenue,Adult,August,Friday,Low_Spender
Ord100593,2025-01-01,Cust1840,Customer_90,43,Female,Kolkata,Laptop,Electronics,2,11893.8,23787.6,2025,1,1,Low_Revenue,Adult,January,Wednesday,Low_Spender
Ord100594,2025-08-06,Cust9449,Customer_178,49,Female,Mumbai,Shoes,Fashion,2,11967.47,23934.94,2025,8,6,Low_Revenue,Adult,August,Wednesday,Low_Spender
Ord100595,2025-04-17,Cust3537,Customer_377,24,Female,Pune,Chair,Furniture,4,35411.73,141646.92,2025,4,17,Medium_Revenue,Young Adult,April,Thursday,Medium_Spender
Ord100596,2025-10-12,Cust4041,Customer_394,30,Female,Delhi,Rice,Grocery,1,15515.24,15515.24,2025,10,12,Low_Revenue,Young Adult,October,Sunday,Medium_Spender
Ord100597,2025-05-06,Cust4417,Customer_234,52,Male,Mumbai,Mobile,Electronics,9,697.87,6280.83,2025,5,6,Low_Revenue,Adult,May,Tuesday,Low_Spender
Ord100598,2025-08-04,Cust4099,Customer_377,55,Female,Delhi,Shoes,Fashion,10,20857.23,208572.3,2025,8,4,High_Revenue,Adult,August,Monday,High_Spender
Ord100599,2025-03-28,Cust3107,Customer_99,21,Female,Kolkata,Mobile,Electronics,8,3595.82,28766.56,2025,3,28,Low_Revenue,Young Adult,March,Friday,Low_Spender
Ord100050,2025-02-21,Cust8859,Customer_53,41,Male,Patna,Laptop,Electronics,7,20144.84,141013.88,2025,2,21,Medium_Revenue,Adult,February,Friday,Medium_Spender
Ord100601,2025-04-02,Cust9111,Customer_235,61,Female,Kolkata,Shoes,Fashion,5,30620.75,153103.75,2025,4,2,Medium_Revenue,Senior,April,Wednesday,Medium_Spender
Ord100602,2025-09-05,Cust8813,Customer_83,54,Male,Bengaluru,Laptop,Electronics,9,38955.26,350597.34,2025,9,5,High_Revenue,Adult,September,Friday,High_Spender
Ord100603,2025-08-04,Cust7221,Customer_478,39,Male,Gaya,Laptop,Electronics,2,7534.68,15069.36,2025,8,4,Low_Revenue,Adult,August,Monday,Low_Spender
Ord100604,2025-07-28,Cust5899,Customer_500,31,Female,Gaya,Laptop,Electronics,4,5789.5,23158.0,2025,7,28,Low_Revenue,Young Adult,July,Monday,Low_Spender
Ord100605,2025-07-27,Cust4483,Customer_109,63,Female,Patna,Book,Education,8,46278.59,370228.72,2025,7,27,High_Revenue,Senior,July,Sunday,High_Spender
Ord100606,2025-02-20,Cust4438,Customer_133,56,Female,Kolkata,Chair,Furniture,2,14770.13,29540.26,2025,2,20,Low_Revenue,Senior,February,Thursday,Low_Spender
Ord100607,2025-10-21,Cust9123,Customer_395,27,Female,Mumbai,Rice,Grocery,6,45095.75,270574.5,2025,10,21,High_Revenue,Young Adult,October,Tuesday,High_Spender
Ord100608,2025-07-22,Cust2364,Customer_290,34,Female,Hyderabad,Rice,Grocery,8,10393.69,83149.52,2025,7,22,Medium_Revenue,Young Adult,July,Tuesday,Medium_Spender
Ord100609,2025-02-20,Cust6314,Customer_66,19,Female,Gaya,Rice,Grocery,4,38952.78,155811.12,2025,2,20,Medium_Revenue,Young Adult,February,Thursday,Medium_Spender
Ord100610,2025-11-23,Cust8128,Customer_101,48,Male,Kolkata,Laptop,Electronics,5,3414.17,17070.85,2025,11,23,Low_Revenue,Adult,November,Sunday,Low_Spender
Ord100611,2025-12-21,Cust8583,Customer_290,37,Female,Delhi,Laptop,Electronics,7,5129.02,35903.14,2025,12,21,Low_Revenue,Adult,December,Sunday,Low_Spender
Ord100612,2025-04-09,Cust4488,Customer_414,39,Female,Kolkata,Mobile,Electronics,3,15846.45,47539.35,2025,4,9,Low_Revenue,Adult,April,Wednesday,Low_Spender
